"","id","film","revenue","budget","language","popularity","runtime","vote.average","vote.count","tagline","release.date","genres","certification","gender","actor.name"
"1182",2277,"Bicentennial Man",0,100000000,"en",11.693,131,7.2,2185,"One robot's 200 year journey to become an ordinary man.","1999-12-17","[35, 878, 18]","PG",2,"Sam Neill"
"1183",622,"The Ninth Gate",58401898,38000000,"en",14.346,133,6.4,1649,"Every book has a life of its own.","1999-08-25","[27, 9648, 53]","R",2,"Frank Langella"
"1184",8224,"8MM",96618699,40000000,"en",13.289,123,6.3,983,"You can't prepare for where the truth will take you.","1999-02-26","[53, 80, 9648]","R",2,"Joaquin Phoenix"
"1185",9564,"Asterix & Obelix Take on Caesar",1644060,0,"fr",9.353,109,6,1086,"The Gauls are revolting!","1999-02-01","[12, 35, 14, 10751]","R",2,"Gérard Depardieu"
"1186",1443,"The Virgin Suicides",10409377,6000000,"en",8.019,97,7.1,1796,"Beautiful, mysterious, haunting, invariably fatal. Just like life.","1999-12-31","[18, 10749]","R",2,"James Woods"
"1187",796,"Cruel Intentions",75902208,10500000,"en",8.845,98,6.6,1760,"In the game of seduction, there is only one rule: Never fall in love.","1999-03-05","[18, 10749]","R",2,"Ryan Phillippe"
"1188",817,"Austin Powers: The Spy Who Shagged Me",312016858,33000000,"en",15.955,95,6.2,2030,"I'm back, baby!","1999-06-08","[12, 35, 80, 878]","PG-13",1,"Heather Graham"
"1189",345,"Eyes Wide Shut",162091208,65000000,"en",13.456,159,7.4,3173,"Cruise. Kidman. Kubrick.","1999-07-16","[9648, 18, 53]","R",1,"Nicole Kidman"
"1190",2112,"Payback",161626121,90000000,"en",12.685,100,6.8,986,"No More Mr. Nice Guy.","1999-02-05","[28, 80, 18]","R",2,"Gregg Henry"
"1191",404,"The Straight Story",6203044,10000000,"en",6.94,112,7.8,731,"A true story that proves a little determination goes a very, very long way.","1999-10-15","[18]","G",1,"Sissy Spacek"
"1192",334,"Magnolia",48451803,37000000,"en",14.472,189,7.7,1914,"Things fall down. People look up. And when it rains, it pours.","1999-12-10","[18]","R",2,"William H. Macy"
"1193",1911,"The 13th Warrior",61698899,160000000,"en",13.685,102,6.5,983,"Prey for the living.","1999-08-13","[28, 12, 36]","R",1,"Diane Venora"
"1194",9473,"South Park: Bigger, Longer & Uncut",78608288,21000000,"en",12.449,81,7.1,1608,"UH-OH.","1999-06-30","[16, 35, 10402]","R",2,"Matt Stone"
"1195",1439,"Anna and the King",0,75000000,"en",9.674,148,6.7,422,"","1999-12-16","[18, 36, 10749]","PG-13",2,"Chow Yun-Fat"
"1196",1946,"eXistenZ",2856712,15000000,"en",10.817,97,6.9,1023,"Play it. Live it. Kill for it.","1999-04-14","[28, 27, 878, 53]","R",2,"Jude Law"
"1197",10402,"Deuce Bigalow: Male Gigolo",65535067,17000000,"en",8.923,88,5.5,692,"He charges $10 but he’s willing to negotiate.","1999-12-10","[35]","R",2,"William Forsythe"
"1198",9824,"Mystery Men",29762011,68000000,"en",10.222,121,5.8,447,"We're not your classic heroes, we're the other guys.","1999-08-06","[28, 12, 35, 14, 878]","PG-13",2,"Geoffrey Rush"
"1199",10307,"Stigmata",50041732,29000000,"en",8.599,103,6.1,553,"The messenger must be silenced.","1999-09-10","[27, 53]","R",2,"Gabriel Byrne"
"1200",12599,"PokÃ©mon: The Movie 2000",163649270,30000000,"ja",10.993,84,6.6,457,"One Person Can Make All The Difference!","1999-07-17","[12, 16, 14, 878, 10751]","G",1,"Rica Matsumoto"
"1201",9741,"Unbreakable",248118121,75000000,"en",17.792,106,7.1,5844,"Some things are only revealed by accident","2000-11-13","[18, 9648, 53]","PG-13",2,"Samuel L. Jackson"
"1202",98,"Gladiator",457640427,103000000,"en",25.383,155,8.1,11044,"A Hero Will Rise.","2000-05-01","[28, 12, 18]","R",2,"Joaquin Phoenix"
"1203",10473,"DragonHeart: A New Beginning",0,0,"en",18.865,84,5.5,172,"","2000-08-08","[28, 12, 35, 14]","PG",2,"Harry Van Gorkum"
"1204",4327,"Charlie's Angels",264105545,92000000,"en",20.4,98,5.7,2647,"Get Some Action","2000-11-02","[28, 12, 35, 80, 53]","PG-13",1,"Drew Barrymore"
"1205",8584,"Shanghai Noon",56932305,55000000,"en",13.422,110,6.3,1514,"The old west meets the far east.","2000-05-26","[28, 12, 35, 37]","PG-13",2,"Owen Wilson"
"1206",77,"Memento",39723096,9000000,"en",18.39,113,8.2,8888,"Some memories are best forgotten.","2000-10-11","[9648, 53]","R",1,"Carrie-Anne Moss"
"1207",22705,"Cheeky",0,0,"it",13.732,91,5.6,96,"","2000-01-28","[35, 18, 10749]","R",0,"Jarno Berardi"
"1208",9383,"Hollow Man",190213455,95000000,"en",14.514,112,5.7,1378,"What would you do if you knew you couldn't be seen?","2000-08-04","[28, 878, 53]","R",1,"Elisabeth Shue"
"1209",8358,"Cast Away",429632142,90000000,"en",14.028,143,7.6,6902,"At the edge of the world, his journey begins.","2000-12-22","[12, 18]","PG-13",1,"Helen Hunt"
"1210",392,"Chocolat",152500343,25000000,"en",13.084,121,6.9,2094,"…and the world is still indulging!","2000-12-14","[35, 18, 10749]","PG-13",2,"Alfred Molina"
"1211",1359,"American Psycho",34266564,7000000,"en",21.249,102,7.3,5090,"I think my mask of sanity is about to slip.","2000-04-13","[53, 18, 80, 27]","R",2,"Willem Dafoe"
"1212",11688,"The Emperor's New Groove",169327687,100000000,"en",15.921,78,7.5,3911,"It's All About.....ME!","2000-12-09","[12, 16, 35, 14, 10751]","G",NA,NA
"1213",955,"Mission: Impossible II",546388105,125000000,"en",20.525,123,6.1,3984,"Expect the impossible again.","2000-05-24","[28, 12, 53]","PG-13",1,"Thandie Newton"
"1214",9679,"Gone in Sixty Seconds",237202299,90000000,"en",16.834,118,6.3,2640,"Ice Cold, Hot Wired.","2000-06-09","[28, 80, 53]","PG-13",2,"Giovanni Ribisi"
"1215",7443,"Chicken Run",224834564,45000000,"en",15.252,84,6.6,2943,"This ain't no chick flick. It's poultry in motion.","2000-06-21","[16, 35, 10751]","G",0,"Lynn Ferguson"
"1216",107,"Snatch",83557872,10000000,"en",16.55,103,7.8,5365,"Stealin' Stones and Breakin' Bones.","2000-09-01","[80, 53]","R",2,"Brad Pitt"
"1217",4247,"Scary Movie",278019771,19000000,"en",18.224,88,6.2,3907,"No mercy. No shame. No sequel.","2000-07-07","[35]","R",1,"Carmen Electra"
"1218",2085,"Romeo Must Die",91036760,25000000,"en",12.251,115,6,628,"In the city ruled by criminals, two families have forgotten their fear. He will make them remember.","2000-03-20","[28, 80, 53]","R",1,"Aaliyah"
"1219",3981,"What Women Want",374111707,70000000,"en",16.204,127,6.3,2336,"He has the power to hear everything women are thinking. Finally... a man is listening.","2000-12-15","[35, 10749]","PG-13",1,"Helen Hunt"
"1220",3536,"U-571",127666415,62000000,"en",8.015,116,6.4,614,"Heroes are ordinary men who do extraordinary things in extraordinary times.","2000-04-20","[28, 18, 53, 10752]","PG-13",2,"Bill Paxton"
"1221",2133,"The Perfect Storm",325756637,120000000,"en",12.615,130,6.3,1236,"The storm is coming.","2000-06-26","[18]","PG-13",2,"Mark Wahlberg"
"1222",10479,"Rules of Engagement",7.1e+07,60000000,"en",10.245,128,6.1,343,"A hero should never have to stand alone.","2000-04-07","[28, 12, 18, 36, 10752]","R",2,"Samuel L. Jackson"
"1223",10567,"Dinosaur",354248063,127500000,"en",11.927,82,6.4,1376,"You have never seen anything like this.","2000-05-19","[16, 10751]","PG",1,"Alfre Woodard"
"1224",2024,"The Patriot",215294342,110000000,"en",15.975,165,7.1,2233,"Some things are worth fighting for.","2000-06-28","[28, 18, 36, 10752]","R",2,"Heath Ledger"
"1225",10559,"Frequency",68106245,31000000,"en",11.809,118,7.1,935,"The future is listening.","2000-04-28","[80, 18, 878, 53]","PG-13",2,"Jim Caviezel"
"1226",10501,"The Road to El Dorado",76432727,95000000,"en",11.967,89,7.1,2229,"They came for the gold... they stayed for the adventure.","2000-03-31","[12, 16, 35, 10751]","PG",2,"Kevin Kline"
"1227",16366,"Joseph: King of Dreams",0,0,"en",13.184,74,6.4,510,"","2000-11-07","[10402, 10751, 16]","G",2,"Mark Hamill"
"1228",843,"In the Mood for Love",12854953,0,"cn",14.139,99,8.1,1000,"Feel the heat, keep the feeling burning, let the sensation explode.","2000-05-22","[18, 10749]","",1,"Maggie Cheung"
"1229",146,"Crouching Tiger, Hidden Dragon",213525736,17000000,"zh",14.128,120,7.3,1808,"A timeless story of strength, secrets and two warriors who would never surrender","2000-07-06","[28, 12, 18, 10749]","PG-13",1,"Michelle Yeoh"
"1230",2046,"The Gift",12008642,10000000,"en",9.619,111,6.5,632,"The only witness to the crime was not even there.","2000-12-22","[18, 27, 9648, 53]","R",2,"Giovanni Ribisi"
"1231",4234,"Scream 3",161834276,40000000,"en",13.196,116,5.9,1680,"Someone has taken their love of trilogies one step too far.","2000-02-03","[27, 9648]","R",1,"Courteney Cox"
"1232",1900,"Traffic",207515725,48000000,"en",11.836,147,7.1,1125,"No one gets away clean","2000-12-27","[80, 18, 53]","R",2,"Benicio del Toro"
"1233",8870,"Red Planet",33463969,80000000,"en",9.948,106,5.6,530,"Not A Sound. Not A Warning. Not A Chance. Not Alone.","2000-11-10","[53, 28, 878]","PG-13",1,"Carrie-Anne Moss"
"1234",11678,"Vertical Limit",215663859,75000000,"en",9.74,124,5.9,562,"The Mountain Will Decide.","2000-12-08","[28, 12, 53]","PG-13",1,"Robin Tunney"
"1235",81946,"X-Men: Production Scrapbook",0,0,"en",10.37,63,6.3,20,"","2000-11-02","[99]","NR",1,"Halle Berry"
"1236",14181,"Boiler Room",28780255,26000000,"en",7.569,118,6.7,359,"Welcome to the new American dream.","2000-02-18","[80, 18, 53]","R",2,"Vin Diesel"
"1237",55,"Amores Perros",20908467,2000000,"es",12.179,154,7.6,1212,"Love. Betrayal. Death.","2000-06-16","[18, 53]","R",1,"Vanessa Bauche"
"1238",16,"Dancer in the Dark",40031879,12800000,"en",15.443,141,7.9,923,"You don't need eyes to see.","2000-05-17","[80, 18, 10402]","R",1,"Catherine Deneuve"
"1239",1493,"Miss Congeniality",2.12e+08,45000000,"en",15.876,111,6.4,2248,"Never Mess With An Agent In A Dress.","2000-12-14","[28, 35, 80]","PG-13",2,"Benjamin Bratt"
"1240",2067,"Mission to Mars",60874615,90000000,"en",13.208,114,5.9,759,"Let There Be Life.","2000-03-10","[878]","PG",2,"Tim Robbins"
"1241",129,"Spirited Away",274925095,19000000,"ja",36.206,125,8.5,8667,"","2001-07-20","[16, 14, 10751]","PG",2,"Miyu Irino"
"1242",671,"Harry Potter and the Philosopher's Stone",976475550,125000000,"en",37.202,152,7.8,15796,"Let the Magic Begin.","2001-11-16","[12, 14, 10751]","PG",2,"Rupert Grint"
"1243",120,"The Lord of the Rings: The Fellowship of the Ring",871368364,93000000,"en",36.843,178,8.3,16151,"One ring to rule them all","2001-12-18","[28, 12, 14]","PG-13",2,"Ian McKellen"
"1244",585,"Monsters, Inc.",562816256,115000000,"en",31.576,92,7.8,12073,"We Scare Because We Care.","2001-11-01","[16, 35, 10751]","G",2,"Billy Crystal"
"1245",808,"Shrek",484409218,60000000,"en",19.41,90,7.6,9916,"The greatest fairy tale never told.","2001-05-16","[12, 16, 35, 10751, 14]","PG",2,"Eddie Murphy"
"1246",453,"A Beautiful Mind",313542341,60000000,"en",15.957,135,7.8,6233,"He saw the world in a way no one could have imagined.","2001-12-11","[18, 10749]","PG-13",1,"Jennifer Connelly"
"1247",9880,"The Princess Diaries",165335153,37000000,"en",23.829,115,6.8,2925,"She rocks. She rules. She reigns.","2001-08-03","[35, 10749, 10751]","G",1,"Anne Hathaway"
"1248",10865,"Atlantis: The Lost Empire",186053725,120000000,"en",17.167,95,6.9,2912,"Atlantis is waiting...","2001-06-02","[16, 10751, 12, 878]","PG",2,"Corey Burton"
"1249",855,"Black Hawk Down",172989651,92000000,"en",17.686,145,7.3,3320,"Leave No Man Behind.","2001-12-28","[28, 36, 10752]","R",2,"Ewan McGregor"
"1250",161,"Ocean's Eleven",450717150,85000000,"en",16.569,116,7.4,7426,"Are you in or out?","2001-12-07","[53, 80]","PG-13",2,"Brad Pitt"
"1251",194,"AmÃ©lie",173921954,10000000,"fr",19.523,122,7.9,7112,"One person can change your life forever.","2001-04-25","[35, 10749]","R",2,"Mathieu Kassovitz"
"1252",141,"Donnie Darko",1270522,6000000,"en",18.621,114,7.8,7726,"You can never go too far","2001-01-18","[18, 14, 9648]","R",1,"Jena Malone"
"1253",676,"Pearl Harbor",449220945,140000000,"en",18.999,183,6.8,3890,"It takes a moment to change history. It takes love to change lives.","2001-05-21","[18, 36, 10749, 10752]","PG-13",2,"Josh Hartnett"
"1254",9816,"Save the Last Dance",91038276,13000000,"en",9.638,112,6.5,796,"The Only Person You Need To Be Is Yourself.","2001-01-12","[18, 10402, 10749, 10751]","PG-13",2,"Sean Patrick Thomas"
"1255",644,"A.I. Artificial Intelligence",235926552,100000000,"en",18.972,146,7,3930,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","2001-06-29","[12, 18, 878]","PG-13",1,"Frances O'Connor"
"1256",1995,"Lara Croft: Tomb Raider",274703340,115000000,"en",19.179,100,5.8,4150,"Born into Wealth. Groomed by the Elite. Trained for Combat.","2001-06-11","[12, 14, 28, 53]","PG-13",2,"Jon Voight"
"1257",9476,"A Knight's Tale",117487473,65000000,"en",13.012,132,6.8,1856,"He Will Rock You","2001-05-11","[28, 12, 18, 10749]","PG-13",2,"Rufus Sewell"
"1258",11770,"Shaolin Soccer",42776760,10000000,"cn",9.65,113,6.7,1021,"Get ready to kick some grass!","2001-07-12","[28, 35]","PG",2,"Ng Man Tat"
"1259",2057,"Original Sin",35402320,42000000,"en",11.671,118,5.9,438,"This is not a love story – it's a story about love.","2001-05-08","[53]","R",2,"Antonio Banderas"
"1260",2140,"Kiss of the Dragon",64437847,25000000,"en",9.065,98,6.6,560,"Kiss Fear Goodbye","2001-07-06","[28, 80, 53]","R",1,"Bridget Fonda"
"1261",10808,"Dr. Dolittle 2",176104344,70000000,"en",9.878,87,5.1,1026,"The doctor is in again.","2001-06-22","[35, 14, 10749, 10751]","PG",1,"Kristen Wilson"
"1262",10992,"Cats & Dogs",93375151,60000000,"en",8.705,87,5.3,950,"Things Are Gonna Get Hairy!","2001-07-04","[35, 10751]","PG",1,"Elizabeth Perkins"
"1263",1734,"The Mummy Returns",433013274,98000000,"en",14.583,130,6.2,4397,"The most powerful force on earth is about to be unleashed by the two people who should know better.","2001-05-04","[28, 12, 14]","PG-13",1,"Rachel Weisz"
"1264",6312,"Brotherhood of the Wolf",70752904,29000000,"fr",10.03,137,6.6,791,"","2001-01-31","[28, 12, 36, 27]","R",2,"Vincent Cassel"
"1265",2770,"American Pie 2",287553595,30000000,"en",16.199,108,6.1,3012,"This Summer It's All About Sticking Together.","2001-08-10","[35, 10749]","R",2,"Thomas Ian Nicholas"
"1266",2034,"Training Day",104876233,45000000,"en",13.839,122,7.4,3251,"The only thing more dangerous than the line being crossed, is the cop who will cross it.","2001-10-05","[28, 80, 18, 53]","R",2,"Ethan Hawke"
"1267",4248,"Scary Movie 2",141220678,45000000,"en",19.705,83,5.6,2694,"No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.","2001-07-04","[35]","R",1,"Regina Hall"
"1268",12610,"Osmosis Jones",13596911,75000000,"en",10.505,95,6.1,560,"Every BODY needs a hero","2001-08-07","[28, 12, 16, 35, 10751]","PG",2,"Laurence Fishburne"
"1269",11397,"Not Another Teen Movie",66468332,16000000,"en",11.412,89,5.5,1057,"They served you Breakfast. They gave you Pie. Now we’re gonna stuff your face.","2001-12-07","[35]","R",2,"Chris Evans"
"1270",11299,"Cowboy Bebop: The Movie",0,0,"ja",7.858,115,7.7,374,"","2001-09-01","[28, 16, 878]","R",NA,NA
"1271",8835,"Legally Blonde",141774679,18000000,"en",12.647,96,6.4,2073,"Don't judge a book by its hair color!","2001-07-13","[35]","PG-13",2,"Luke Wilson"
"1272",18269,"Lady and the Tramp II: Scamp's Adventure",0,0,"en",13.991,69,6.3,756,"","2001-02-18","[16, 10749, 10751]","G",1,"Alyssa Milano"
"1273",1999,"In the Bedroom",0,1700000,"en",8.31,130,6.8,169,"A young man. An older woman. Her ex-husband. Things are about to explode...","2001-11-23","[18, 53]","R",1,"Sissy Spacek"
"1274",634,"Bridget Jones's Diary",281929795,25000000,"en",13.702,97,6.7,3152,"Health Warning: Adopting Bridget's lifestyle could seriously damage your health.","2001-04-13","[35, 18, 10749]","R",2,"Colin Firth"
"1275",4133,"Blow",83282296,53000000,"en",15.14,124,7.4,2668,"Based on a True Story.","2001-04-04","[80, 18]","R",1,"Penélope Cruz"
"1276",2114,"Final Fantasy: The Spirits Within",85131830,137000000,"en",9.296,106,6,836,"Unleash a new reality","2001-07-02","[12, 28, 16, 14, 878, 53]","PG-13",1,"Ming-Na Wen"
"1277",8007,"Behind Enemy Lines",91753202,40000000,"en",11.869,106,6.2,800,"His only weapon is his will to survive.","2001-11-30","[28, 18, 53, 10752]","PG-13",2,"Gene Hackman"
"1278",10796,"The One",72700000,49000000,"en",9.822,87,5.9,820,"Stealing the power of the universes one by one.","2001-11-02","[28, 878, 53]","PG-13",2,"Jason Statham"
"1279",11469,"Black Knight",33422806,50000000,"en",8.842,95,5.3,642,"It's only a flesh wound!","2001-11-21","[12, 35, 14]","PG-13",1,"Marsha Thomason"
"1280",2100,"The Last Castle",27642707,72000000,"en",7.198,131,7,605,"A Castle Can Only Have One King","2001-10-19","[28, 18, 53]","R",2,"James Gandolfini"
"1281",672,"Harry Potter and the Chamber of Secrets",876688482,100000000,"en",34.856,161,7.7,13353,"Hogwarts is back in session.","2002-11-13","[12, 14]","PG",2,"Rupert Grint"
"1282",121,"The Lord of the Rings: The Two Towers",926287400,79000000,"en",28.464,179,8.3,13939,"A New Power Is Rising.","2002-12-18","[12, 14, 28]","PG-13",2,"Ian McKellen"
"1283",608,"Men in Black II",441818803,140000000,"en",27.539,88,6.3,6525,"Same Planet. New Scum.","2002-07-03","[28, 12, 35, 878]","PG-13",2,"Will Smith"
"1284",557,"Spider-Man",821708551,139000000,"en",26.2,121,7.1,11224,"With great power comes great responsibility.","2002-05-01","[28, 14]","PG-13",2,"Willem Dafoe"
"1285",425,"Ice Age",383257136,59000000,"en",22.101,81,7.3,8444,"They came. They thawed. They conquered.","2002-03-10","[12, 16, 35, 10751]","PG",NA,NA
"1286",2501,"The Bourne Identity",214034224,60000000,"en",16.633,119,7.4,5975,"He was the perfect weapon until he became the target.","2002-06-14","[28, 18, 9648, 53]","PG-13",1,"Franka Potente"
"1287",640,"Catch Me If You Can",352114312,52000000,"en",15.556,141,7.9,8557,"The true story of a real fake.","2002-12-25","[80, 18]","PG-13",2,"Tom Hanks"
"1288",36669,"Die Another Day",431971116,140000000,"en",18.335,133,5.9,2081,"He’s never been cooler.","2002-11-17","[28, 12, 53]","PG-13",1,"Halle Berry"
"1289",1894,"Star Wars: Episode II - Attack of the Clones",649398328,120000000,"en",14.62,142,6.5,8288,"A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.","2002-05-15","[28, 12, 878]","PG",2,"Ewan McGregor"
"1290",180,"Minority Report",358372926,102000000,"en",18.256,145,7.3,5218,"The system is perfect until it comes after you.","2002-06-20","[28, 53, 878, 9648]","PG-13",2,"Colin Farrell"
"1291",2251,"Unfaithful",119137784,50000000,"en",10.403,124,6.4,652,"Where do you go when you've gone too far?","2002-05-10","[53]","R",1,"Diane Lane"
"1292",9016,"Treasure Planet",109578115,140000000,"en",16.709,95,7.4,2288,"Find your place in the universe.","2002-11-26","[12, 16, 14, 878, 10751]","PG",2,"Corey Burton"
"1293",423,"The Pianist",120072577,35000000,"en",15.1,150,8.3,4809,"Music was his passion. Survival was his masterpiece.","2002-09-17","[18, 10752]","R",2,"Thomas Kretschmann"
