"","id","film","popularity","vote.average","vote.count","release.date","gender","year","gen1","genreF","pop1","name"
"3129",527865,"Nater Guru",17.104,6,1,"2003-03-14",2,"2003","gm3","18",2.83931235428269,"Drama"
"3130",9341,"The Core",10.965,5.6,942,"2003-03-28",1,"2003","gm3","12",2.39470838186985,"Adventure"
"3131",75432,"Sweet Sex and Love",11.077,4.8,12,"2003-06-27",2,"2003","gm3","18",2.4048708865348,"Drama"
"3132",12536,"Home Alone 4",7.887,4.3,645,"2003-11-26",2,"2003","gm3","80",2.06521583441585,"Crime"
"3133",4552,"A Tale of Two Sisters",12.12,7.1,514,"2003-06-13",1,"2003","gm3","27",2.49485698064117,"Horror"
"3134",8961,"Bad Boys II",21.206,6.5,3115,"2003-07-18",2,"2003","gm3","12",3.05428416050361,"Adventure"
"3135",14411,"Sinbad: Legend of the Seven Seas",10.72,6.8,1106,"2003-07-02",1,"2003","gm3","16",2.37211115564266,"Animation"
"3136",10009,"Brother Bear",18.159,7.2,3321,"2003-10-23",2,"2003","gm3","16",2.89916630557766,"Animation"
"3137",8273,"American Wedding",16.717,6.1,2536,"2003-08-01",1,"2003","gm3","10749",2.81642616572049,"Romance"
"3138",1996,"Lara Croft: Tomb Raider - The Cradle of Life",17.086,5.7,2850,"2003-07-21",2,"2003","gm3","12",2.83825941472943,"Adventure"
"3139",153,"Lost in Translation",14.284,7.4,4029,"2003-08-31",1,"2003","gm3","18",2.6591400297322,"Drama"
"3140",9902,"Wrong Turn",14.523,6.1,1333,"2003-05-30",1,"2003","gm3","53",2.67573359962567,"Thriller"
"3141",504,"Monster",12.209,7.2,1166,"2003-12-24",1,"2003","gm3","18",2.50217338468672,"Drama"
"3142",10715,"Looney Tunes: Back in Action",9.63,6,773,"2003-11-14",1,"2003","gm3","35",2.26488322581003,"Comedy"
"3143",8409,"A Man Apart",10.371,6,482,"2003-04-04",2,"2003","gm3","18",2.3390134496076,"Drama"
"3144",277,"Underworld",15.243,6.7,4217,"2003-09-19",2,"2003","gm3","28",2.7241203812797,"Action"
"3145",1278,"The Dreamers",8.168,7.2,1713,"2003-09-01",1,"2003","gm3","10749",2.10022408086236,"Romance"
"3146",10782,"Basic",13.019,6.5,561,"2003-04-18",1,"2003","gm3","80",2.56640982891526,"Crime"
"3147",10623,"Cradle 2 the Grave",10.114,5.9,454,"2003-02-28",2,"2003","gm3","80",2.31392060265779,"Crime"
"3148",322,"Mystic River",17.69,7.7,3647,"2003-10-07",2,"2003","gm3","80",2.87299950817169,"Crime"
"3149",2832,"Identity",20.942,7.2,2136,"2003-04-25",2,"2003","gm3","53",3.04175671186527,"Thriller"
"3150",10735,"What a Girl Wants",11.78,6,995,"2003-03-27",2,"2003","gm3","10749",2.46640317822344,"Romance"
"3151",2048,"I, Robot",28.665,6.9,7766,"2004-07-15",1,"2004","gm3","878",3.35567686636035,"Science Fiction"
"3152",673,"Harry Potter and the Prisoner of Azkaban",28.056,8,13070,"2004-05-31",2,"2004","gm3","14",3.33420251283788,"Fantasy"
"3153",4935,"Howl's Moving Castle",25.735,8.4,4578,"2004-11-19",1,"2004","gm3","16",3.24785193310472,"Animation"
"3154",38,"Eternal Sunshine of the Spotless Mind",17.871,8.1,8686,"2004-03-19",1,"2004","gm3","878",2.88317928731466,"Science Fiction"
"3155",11130,"The Princess Diaries 2: Royal Engagement",21.212,6.5,2033,"2004-08-06",1,"2004","gm3","18",3.05456705927488,"Drama"
"3156",9806,"The Incredibles",22.878,7.7,11841,"2004-11-05",1,"2004","gm3","12",3.13017575010348,"Adventure"
"3157",13572,"Twisted",11.092,5.4,273,"2004-02-27",2,"2004","gm3","12",2.40622412775353,"Adventure"
"3158",176,"Saw",18.653,7.4,5424,"2004-10-01",2,"2004","gm3","27",2.92600699106243,"Horror"
"3159",11430,"The Lion King 1Â½",11.371,6.5,1885,"2004-02-06",2,"2004","gm3","35",2.43106625464259,"Comedy"
"3160",11836,"The SpongeBob SquarePants Movie",12.139,6.7,1485,"2004-11-14",2,"2004","gm3","35",2.49642340991567,"Comedy"
"3161",1954,"The Butterfly Effect",15.596,7.5,4380,"2004-01-22",1,"2004","gm3","53",2.74701447112035,"Thriller"
"3162",809,"Shrek 2",20.267,7,7138,"2004-05-19",2,"2004","gm3","16",3.00899394753718,"Animation"
"3163",393,"Kill Bill: Vol. 2",18.446,7.8,8730,"2004-04-16",2,"2004","gm3","80",2.91484754481353,"Crime"
"3164",652,"Troy",19.299,7,6173,"2004-05-03",2,"2004","gm3","36",2.96005328109697,"History"
"3165",1487,"Hellboy",17.127,6.6,4563,"2004-04-02",2,"2004","gm3","14",2.84065616565023,"Fantasy"
"3166",2502,"The Bourne Supremacy",14.364,7.3,4846,"2004-07-23",1,"2004","gm3","18",2.66472507636384,"Drama"
"3167",1538,"Collateral",17.126,7.2,2959,"2004-08-04",2,"2004","gm3","18",2.840597776604,"Drama"
"3168",11036,"The Notebook",20.821,7.9,7036,"2004-06-25",2,"2004","gm3","10749",3.03596209277306,"Romance"
"3169",9550,"House of Flying Daggers",12.293,7.3,853,"2004-05-19",2,"2004","gm3","18",2.5090299946852,"Drama"
"3170",11237,"Anacondas: The Hunt for the Blood Orchid",10.656,5.2,480,"2004-08-26",1,"2004","gm3","12",2.36612311379803,"Adventure"
"3171",15165,"Barbie as The Princess & the Pauper",13.009,7.3,716,"2004-09-28",0,"2004","gm3","35",2.56564142561942,"Comedy"
"3172",27,"9 Songs",11.956,5.1,206,"2004-07-16",1,"2004","gm3","10402",2.48123324442169,"Music"
"3173",2023,"Hidalgo",12.04,6.6,629,"2004-02-04",1,"2004","gm3","12",2.48823443988067,"Adventure"
"3174",11024,"Scooby-Doo 2: Monsters Unleashed",11.434,5.7,1484,"2004-03-24",1,"2004","gm3","35",2.43659137284178,"Comedy"
"3175",2059,"National Treasure",12.825,6.5,4003,"2004-11-19",1,"2004","gm3","12",2.55139639105683,"Adventure"
"3176",693,"Meet the Fockers",14.094,6.2,3011,"2004-12-22",1,"2004","gm3","10749",2.64574917490483,"Romance"
"3177",7131,"Van Helsing",16.205,6.2,3473,"2004-05-05",1,"2004","gm3","12",2.78531983659351,"Adventure"
"3178",1586,"Secret Window",13.055,6.5,2181,"2004-03-12",2,"2004","gm3","53",2.56917120215109,"Thriller"
"3179",1824,"50 First Dates",13.506,6.8,4622,"2004-02-13",1,"2004","gm3","10749",2.60313403115265,"Romance"
"3180",12140,"Ghost in the Shell 2: Innocence",8.302,7.4,432,"2004-03-06",2,"2004","gm3","18",2.11649644963085,"Drama"
"3181",11081,"Taking Lives",13.73,6.3,802,"2004-03-19",2,"2004","gm3","80",2.61958321977988,"Crime"
"3182",747,"Shaun of the Dead",15.109,7.5,5241,"2004-04-09",1,"2004","gm3","27",2.7152905927577,"Horror"
"3183",11128,"Ladder 49",12.268,6.3,423,"2004-10-01",2,"2004","gm3","18",2.50699424625201,"Drama"
"3184",314,"Catwoman",17.18,4.4,2059,"2004-07-22",2,"2004","gm3","14",2.84374591655611,"Fantasy"
"3185",272,"Batman Begins",79.889,7.6,13682,"2005-06-10",2,"2005","gm3","80",4.38063817120444,"Crime"
"3186",674,"Harry Potter and the Goblet of Fire",24.613,7.8,12527,"2005-11-16",2,"2005","gm3","14",3.20327475863955,"Fantasy"
"3187",411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",22.018,7.1,6582,"2005-12-07",2,"2005","gm3","14",3.09186030064821,"Fantasy"
"3188",787,"Mr. & Mrs. Smith",18.58,6.6,6472,"2005-06-07",2,"2005","gm3","35",2.92208573338569,"Comedy"
"3189",1895,"Star Wars: Episode III - Revenge of the Sith",14.501,7.3,8565,"2005-05-17",2,"2005","gm3","12",2.67421761256576,"Adventure"
"3190",118,"Charlie and the Chocolate Factory",27.479,7,9405,"2005-07-13",2,"2005","gm3","35",3.31342207659012,"Comedy"
"3191",13374,"Ice Princess",17.293,6.1,573,"2005-03-17",1,"2005","gm3","18",2.85030179534379,"Drama"
"3192",8643,"The Exorcism of Emily Rose",16.079,6.4,1597,"2005-09-09",2,"2005","gm3","18",2.77751407276227,"Drama"
"3193",187,"Sin City",18.149,7.4,5161,"2005-04-01",2,"2005","gm3","80",2.89861546277426,"Crime"
"3194",9738,"Fantastic Four",20.416,5.7,6297,"2005-06-29",1,"2005","gm3","12",3.01631890716238,"Adventure"
"3195",11679,"xXx: State of the Union",12.786,4.8,1101,"2005-04-27",2,"2005","gm3","12",2.54835082234454,"Adventure"
"3196",953,"Madagascar",20.574,6.8,7031,"2005-05-25",2,"2005","gm3","10751",3.02402814270884,"Family"
"3197",1635,"The Island",17.611,6.6,3402,"2005-07-21",1,"2005","gm3","12",2.86852370681295,"Adventure"
"3198",3933,"Corpse Bride",17.886,7.4,5056,"2005-09-12",1,"2005","gm3","14",2.88401828392399,"Fantasy"
"3199",6795,"Zathura: A Space Adventure",11.833,6.3,1902,"2005-11-06",2,"2005","gm3","14",2.47089223840242,"Fantasy"
"3200",11283,"Nanny McPhee",10.979,6.6,1961,"2005-10-21",2,"2005","gm3","14",2.3959843572526,"Fantasy"
"3201",116,"Match Point",12.197,7.3,2482,"2005-10-26",1,"2005","gm3","53",2.5011900198611,"Thriller"
"3202",25,"Jarhead",12.894,6.5,1510,"2005-11-04",2,"2005","gm3","10752",2.55676208688843,"War"
"3203",25,"Jarhead",12.894,6.5,1510,"2005-11-04",2,"2005","gm3","10752",2.55676208688843,"War"
"3204",9982,"Chicken Little",13.322,5.8,2350,"2005-11-04",1,"2005","gm3","10751",2.58941680399099,"Family"
"3205",5289,"Chaos",10.135,6.2,517,"2005-01-17",2,"2005","gm3","28",2.31599477990396,"Action"
"3206",7453,"The Hitchhiker's Guide to the Galaxy",16.176,6.7,2602,"2005-04-28",1,"2005","gm3","35",2.78352866227812,"Comedy"
"3207",6963,"The Weather Man",9.213,6.1,548,"2005-10-20",2,"2005","gm3","18",2.22061553012679,"Drama"
"3208",4348,"Pride & Prejudice",17.084,7.9,3873,"2005-09-16",2,"2005","gm3","10749",2.83814235297922,"Romance"
"3209",14199,"The Adventures of Sharkboy and Lavagirl",13.004,4.8,785,"2005-06-10",0,"2005","gm3","878",2.56525700244166,"Science Fiction"
"3210",561,"Constantine",16.94,6.8,3764,"2005-02-08",1,"2005","gm3","14",2.82967768922391,"Fantasy"
"3211",1495,"Kingdom of Heaven",15.911,6.7,2375,"2005-05-03",1,"2005","gm3","28",2.76701069392572,"Action"
"3212",10066,"House of Wax",11.005,5.7,1601,"2005-04-30",1,"2005","gm3","27",2.39834971497842,"Horror"
"3213",254,"King Kong",20.888,6.7,4814,"2005-12-12",2,"2005","gm3","18",3.03917483139683,"Drama"
"3214",59,"A History of Violence",11.854,7.1,1730,"2005-09-23",1,"2005","gm3","53",2.47266536336565,"Thriller"
"3215",6519,"The Dukes of Hazzard",8.979,5.3,633,"2005-08-05",2,"2005","gm3","12",2.19488851753867,"Adventure"
"3216",7364,"Sahara",10.083,5.8,819,"2005-04-06",1,"2005","gm3","12",2.31085083741108,"Adventure"
"3217",533,"Wallace & Gromit: The Curse of the Were-Rabbit",16.146,6.9,1467,"2005-09-04",1,"2005","gm3","16",2.78167234097282,"Animation"
"3218",11968,"Into the Blue",10.554,5.8,910,"2005-09-30",1,"2005","gm3","53",2.35650493498348,"Thriller"
"3219",4550,"Sympathy for Lady Vengeance",8.976,7.5,787,"2005-07-29",2,"2005","gm3","53",2.19455434878034,"Thriller"
"3220",74,"War of the Worlds",15.676,6.4,5031,"2005-06-28",1,"2005","gm3","878",2.75213088033738,"Science Fiction"
"3221",13417,"Kronk's New Groove",11.485,6.2,650,"2005-12-05",1,"2005","gm3","35",2.44104183614106,"Comedy"
"3222",9335,"Transporter 2",14.556,6.3,2063,"2005-08-02",1,"2005","gm3","53",2.67800327974991,"Thriller"
"3223",920,"Cars",53.136,6.7,8799,"2006-06-08",2,"2006","gm3","16",3.97285466463439,"Animation"
"3224",36557,"Casino Royale",29.55,7.4,6757,"2006-11-14",1,"2006","gm3","12",3.38608374385211,"Adventure"
"3225",58,"Pirates of the Caribbean: Dead Man's Chest",25.783,7.2,10460,"2006-06-20",2,"2006","gm3","12",3.24971536001917,"Adventure"
"3226",350,"The Devil Wears Prada",24.519,7.3,7471,"2006-06-30",1,"2006","gm3","18",3.1994483272021,"Drama"
"3227",752,"V for Vendetta",20.85,7.9,9156,"2006-02-23",2,"2006","gm3","14",3.03735394824481,"Fantasy"
"3228",1124,"The Prestige",22.263,8.2,9415,"2006-10-19",2,"2006","gm3","9648",3.10292610765611,"Mystery"
"3229",1417,"Pan's Labyrinth",16.512,7.7,6777,"2006-08-25",1,"2006","gm3","14",2.80408738929915,"Fantasy"
"3230",956,"Mission: Impossible III",20.382,6.6,4040,"2006-05-03",2,"2006","gm3","12",3.0146521584065,"Adventure"
"3231",1422,"The Departed",19.57,8.1,9039,"2006-10-05",2,"2006","gm3","53",2.97399778140798,"Thriller"
"3232",950,"Ice Age: The Meltdown",21.127,6.6,6529,"2006-03-29",2,"2006","gm3","16",3.0505518433181,"Animation"
"3233",7551,"DÃ©jÃ  Vu",17.08,6.8,2834,"2006-11-22",1,"2006","gm3","878",2.83790818836042,"Science Fiction"
"3234",591,"The Da Vinci Code",16.682,6.7,5830,"2006-05-17",1,"2006","gm3","53",2.81433029381942,"Thriller"
"3235",13285,"Barbie Fairytopia: Mermaidia",16.066,6.6,364,"2006-03-14",2,"2006","gm3","16",2.77670523775162,"Animation"
"3236",1255,"The Host",12.992,6.9,1226,"2006-07-27",2,"2006","gm3","27",2.56433378341932,"Horror"
"3237",1427,"Perfume: The Story of a Murderer",15.166,7.2,2563,"2006-09-13",2,"2006","gm3","18",2.71905608027874,"Drama"
"3238",9513,"Garfield: A Tail of Two Kitties",11.027,5.3,1223,"2006-06-15",1,"2006","gm3","35",2.40034681077654,"Comedy"
"3239",582,"The Lives of Others",13.312,8.1,1992,"2006-03-15",2,"2006","gm3","53",2.58866588407885,"Thriller"
"3240",1593,"Night at the Museum",17.029,6.5,6717,"2006-10-20",2,"2006","gm3","12",2.83491777304447,"Adventure"
"3241",1579,"Apocalypto",11.338,7.4,2636,"2006-12-07",2,"2006","gm3","12",2.42815991590211,"Adventure"
"3242",9693,"Children of Men",17.759,7.6,4144,"2006-09-22",1,"2006","gm3","18",2.87689242967246,"Drama"
"3243",9339,"Click",11.117,6.1,4476,"2006-06-22",1,"2006","gm3","18",2.40847546825148,"Drama"
"3244",10781,"The Texas Chainsaw Massacre: The Beginning",9.147,6,954,"2006-10-06",2,"2006","gm3","53",2.21342595667423,"Thriller"
"3245",10947,"High School Musical",11.77,6.5,3053,"2006-01-20",1,"2006","gm3","18",2.46555392127219,"Drama"
"3246",37933,"Tales from Earthsea",11.517,6.7,647,"2006-07-29",0,"2006","gm3","16",2.44382420468677,"Animation"
"3247",7518,"Over the Hedge",16.543,6.4,2730,"2006-05-17",2,"2006","gm3","35",2.80596305162488,"Comedy"
"3248",9920,"Ultraviolet",9.94,5,852,"2006-03-03",2,"2006","gm3","878",2.29656702066848,"Science Fiction"
"3249",186,"Lucky Number Slevin",12.148,7.5,2518,"2006-02-24",2,"2006","gm3","53",2.4971645471835,"Thriller"
"3250",3093,"Basic Instinct 2",8.761,4.8,385,"2006-03-29",2,"2006","gm3","9648",2.17031005368423,"Mystery"
"3251",9053,"DOA: Dead or Alive",9.412,4.9,424,"2006-09-07",1,"2006","gm3","28",2.24198547086512,"Action"
"3252",1887,"Marie Antoinette",12.837,6.6,1548,"2006-05-24",2,"2006","gm3","36",2.55233162610279,"History"
"3253",9753,"Survival Island",13.432,4.4,89,"2006-05-05",1,"2006","gm3","18",2.59763991977524,"Drama"
"3254",7549,"Fearless",7.089,7.4,668,"2006-01-26",1,"2006","gm3","28",1.95854428687288,"Action"
"3255",9954,"The Covenant",8.513,5.4,592,"2006-09-08",1,"2006","gm3","27",2.14159440690192,"Horror"
"3256",9904,"The Wild",10.557,5.3,579,"2006-03-06",2,"2006","gm3","16",2.35678914700756,"Animation"
"3257",3683,"Flags of Our Fathers",12.35,6.8,1034,"2006-10-18",2,"2006","gm3","36",2.51365606307399,"History"
"3258",63815,"Something Somethingâ¦ Unakkum Enakkum",9.8,6.6,16,"2006-06-18",1,"2006","gm3","18",2.28238238567653,"Drama"
"3259",9762,"Step Up",15.29,6.9,2509,"2006-08-11",1,"2006","gm3","18",2.72719901994097,"Drama"
"3260",675,"Harry Potter and the Order of the Phoenix",29.904,7.6,12186,"2007-06-28",2,"2007","gm3","14",3.39799225071321,"Fantasy"
"3261",1979,"Fantastic Four: Rise of the Silver Surfer",31.596,5.5,5385,"2007-06-13",1,"2007","gm3","14",3.45303053030217,"Fantasy"
"3262",6977,"No Country for Old Men",20.41,7.9,6790,"2007-11-08",2,"2007","gm3","18",3.01602497682175,"Drama"
"3263",285,"Pirates of the Caribbean: At World's End",24.329,7.2,9310,"2007-05-19",2,"2007","gm3","12",3.19166905442998,"Adventure"
"3264",2062,"Ratatouille",18.715,7.7,10284,"2007-06-22",2,"2007","gm3","35",2.92932534135639,"Comedy"
"3265",2976,"Hairspray",21.659,6.6,1725,"2007-07-13",1,"2007","gm3","18",3.07542107245536,"Drama"
"3266",6479,"I Am Legend",23.887,7.1,10016,"2007-12-14",1,"2007","gm3","18",3.17333437789782,"Drama"
"3267",559,"Spider-Man 3",21.757,6.2,8141,"2007-05-01",1,"2007","gm3","12",3.07993554483607,"Adventure"
"3268",5125,"Rendition",16.748,6.5,381,"2007-09-07",1,"2007","gm3","53",2.8182788481569,"Thriller"
"3269",13186,"Wrong Turn 2: Dead End",10.258,5.7,630,"2007-08-25",1,"2007","gm3","53",2.32805788896708,"Thriller"
"3270",7485,"Shooter",17.227,7,2660,"2007-03-22",2,"2007","gm3","80",2.84647792046423,"Crime"
"3271",35,"The Simpsons Movie",14.889,6.9,5119,"2007-07-26",1,"2007","gm3","35",2.70062268527341,"Comedy"
"3272",4982,"American Gangster",13.099,7.6,3080,"2007-11-02",2,"2007","gm3","18",2.57253589141551,"Drama"
"3273",810,"Shrek the Third",16.954,6.2,5487,"2007-05-17",2,"2007","gm3","12",2.83050379418621,"Adventure"
"3274",1250,"Ghost Rider",14.861,5.4,3674,"2007-02-16",1,"2007","gm3","14",2.69874033177643,"Fantasy"
"3275",13885,"Sweeney Todd: The Demon Barber of Fleet Street",18.64,7.1,3680,"2007-12-20",1,"2007","gm3","27",2.92530980925744,"Horror"
"3276",1271,"300",15.278,7.1,9016,"2007-03-07",1,"2007","gm3","12",2.72641388511917,"Adventure"
"3277",1949,"Zodiac",17.19,7.5,5336,"2007-03-02",2,"2007","gm3","18",2.84432781939476,"Drama"
"3278",1620,"Hitman",10.472,5.9,1904,"2007-11-21",2,"2007","gm3","80",2.3487050286076,"Crime"
"3279",1273,"TMNT",10.499,5.9,627,"2007-03-23",1,"2007","gm3","16",2.3512800145328,"Animation"
"3280",1571,"Live Free or Die Hard",16.542,6.5,3658,"2007-06-20",2,"2007","gm3","53",2.80590260126971,"Thriller"
"3281",2503,"The Bourne Ultimatum",11.783,7.4,4927,"2007-08-03",1,"2007","gm3","18",2.4666578147312,"Drama"
"3282",7326,"Juno",12.424,7,4658,"2007-12-05",2,"2007","gm3","18",2.51963008584639,"Drama"
"3283",13649,"High School Musical 2",8.691,6.5,2552,"2007-08-17",1,"2007","gm3","18",2.16228800745532,"Drama"
"3284",5915,"Into the Wild",13.943,7.8,6430,"2007-09-11",1,"2007","gm3","18",2.63497759021288,"Drama"
"3285",2977,"Becoming Jane",9.215,7.2,705,"2007-03-02",2,"2007","gm3","10749",2.22083259112179,"Romance"
"3286",4512,"The Assassination of Jesse James by the Coward Robert Ford",12.169,7.1,1475,"2007-09-07",2,"2007","gm3","18",2.49889173435466,"Drama"
"3287",1257,"Because I Said So",9.212,6,412,"2007-02-02",1,"2007","gm3","10749",2.22050698195844,"Romance"
"3288",6637,"National Treasure: Book of Secrets",16.811,6.2,3323,"2007-12-13",2,"2007","gm3","12",2.82203343405092,"Adventure"
"3289",9038,"The Heartbreak Kid",7.518,5.6,910,"2007-10-05",1,"2007","gm3","10749",2.01730014514199,"Romance"
"3290",1265,"Bridge to Terabithia",12.247,7.2,2774,"2007-02-16",1,"2007","gm3","18",2.50528100903915,"Drama"
"3291",10294,"Vacancy",8.737,6.2,775,"2007-04-20",2,"2007","gm3","53",2.16756688131596,"Thriller"
"3292",1272,"Sunshine",14.371,7,2175,"2007-04-05",1,"2007","gm3","53",2.66521228709211,"Thriller"
"3293",4638,"Hot Fuzz",14.886,7.5,4526,"2007-02-14",2,"2007","gm3","35",2.70042117393772,"Comedy"
"3294",17097,"After Sex",9.215,5.4,128,"2007-09-26",2,"2007","gm3","18",2.22083259112179,"Drama"
"3295",10681,"WALLÂ·E",29.243,8,12117,"2008-06-22",0,"2008","gm3","878",3.37564022879785,"Science Fiction"
"3296",1726,"Iron Man",27.627,7.6,17541,"2008-04-30",2,"2008","gm3","12",3.31879355540734,"Adventure"
"3297",155,"The Dark Knight",104.757,8.4,21172,"2008-07-16",2,"2008","gm3","80",4.65164338234516,"Crime"
"3298",8966,"Twilight",20.682,6,8316,"2008-11-20",2,"2008","gm3","18",3.02926375676278,"Drama"
"3299",10764,"Quantum of Solace",22.044,6.3,4986,"2008-10-30",1,"2008","gm3","28",3.09304045602099,"Action"
"3300",12429,"Ponyo",26.308,7.7,2021,"2008-07-19",0,"2008","gm3","10751",3.2698730754391,"Family"
"3301",1724,"The Incredible Hulk",17.32,6.2,7166,"2008-06-12",1,"2008","gm3","28",2.85186190313429,"Action"
"3302",8681,"Taken",17.173,7.3,7483,"2008-02-18",1,"2008","gm3","53",2.84333838300172,"Thriller"
"3303",13004,"Barbie and the Diamond Castle",19.003,7.1,445,"2008-01-01",1,"2008","gm3","10751",2.94459686143922,"Family"
"3304",8909,"Wanted",13.873,6.4,4665,"2008-06-19",1,"2008","gm3","80",2.62994450509859,"Crime"
"3305",10527,"Madagascar: Escape 2 Africa",17.423,6.4,4321,"2008-10-30",1,"2008","gm3","35",2.85779117244077,"Comedy"
"3306",217,"Indiana Jones and the Kingdom of the Crystal Skull",14.903,5.9,5079,"2008-05-21",1,"2008","gm3","12",2.70156253496666,"Adventure"
"3307",7555,"Rambo",16.42,6.5,2070,"2008-01-24",1,"2008","gm3","53",2.79850010402428,"Thriller"
"3308",9502,"Kung Fu Panda",18.455,7.1,6932,"2008-06-04",2,"2008","gm3","16",2.91533533648196,"Animation"
"3309",14574,"The Boy in the Striped Pyjamas",11.622,7.8,4087,"2008-05-07",2,"2008","gm3","10752",2.45289985365291,"War"
"3310",4922,"The Curious Case of Benjamin Button",16.612,7.5,7701,"2008-12-25",2,"2008","gm3","14",2.81012532576851,"Fantasy"
"3311",12405,"Slumdog Millionaire",14.545,7.7,6756,"2008-05-12",2,"2008","gm3","10749",2.67724729194717,"Romance"
"3312",2454,"The Chronicles of Narnia: Prince Caspian",17.631,6.6,4058,"2008-05-15",1,"2008","gm3","14",2.86965871629862,"Fantasy"
"3313",13053,"Bolt",16.609,6.4,3850,"2008-01-29",1,"2008","gm3","10751",2.80994471711686,"Family"
"3314",10661,"You Don't Mess with the Zohan",11.898,5.5,2239,"2008-06-05",2,"2008","gm3","35",2.47637031876571,"Comedy"
"3315",10529,"Outlander",10.382,6.2,642,"2008-04-24",1,"2008","gm3","14",2.34007353740504,"Fantasy"
"3316",12162,"The Hurt Locker",13.062,7.3,3453,"2008-10-10",2,"2008","gm3","53",2.56970725148047,"Thriller"
"3317",8960,"Hancock",14.666,6.3,6132,"2008-07-01",1,"2008","gm3","14",2.68553188967161,"Fantasy"
